case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d,160x160,25600,51520,disc-only,upwind,0,60,60,8.79133,0.124755,1.09136,0.708483,0.0147679,0.000297573,0.437099,6.01499,0.184368,0.0734537,0.0996767,0.0330968,1.80135,6.72347,MaxIterations,1,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,657,176171616,1024,502937360,347,0,3060,0,118830172,1351815168,0
cavity2d,160x160,25600,51520,disc-only,upwind,1,60,60,8.69087,0.123132,1.15029,0.704182,0.015884,0.000306593,0.437378,5.86099,0.183183,0.0734227,0.0998165,0.0322856,1.86046,6.56517,MaxIterations,1,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,657,176171616,1024,502937360,347,0,3060,0,118830172,1351815168,0
cavity2d,160x160,25600,51520,disc-only,upwind,2,60,60,8.7607,0.136251,1.14808,0.713529,0.0156281,0.000314479,0.448044,5.89591,0.182322,0.073804,0.103415,0.0340642,1.86819,6.60944,MaxIterations,1,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,657,176171616,1024,502937360,347,0,3060,0,118830172,1351815168,0
cavity2d,320x320,102400,205440,cpu,upwind,0,20,20,28.8894,0.00531985,6.16716,0.985008,0.0255556,0.0924402,0.862388,20.021,0.57357,0.0249706,0.0687352,0.0623249,7.74609,21.006,MaxIterations,0,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,320x320,102400,205440,cpu,upwind,1,20,20,29.0154,0.00518922,6.21867,0.988339,0.0230754,0.0913752,0.843106,20.114,0.583077,0.0256577,0.0665214,0.0560499,7.78496,21.1024,MaxIterations,0,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,320x320,102400,205440,cpu,upwind,2,20,20,28.322,0.00526794,6.08865,0.973251,0.0235461,0.0898626,0.794727,19.6415,0.567037,0.0256092,0.0662848,0.0459908,7.58943,20.6147,MaxIterations,0,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,320x320,102400,205440,gpu-pipe,upwind,0,20,20,13.9755,0.0042559,6.27152,0.582845,0.0211826,0.0881836,0.827569,5.45046,0.587459,0.0250783,0.0649534,0.0475676,7.821,6.0333,MaxIterations,0,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,184,353259200,30578,219830400,28,2,91721,30518,34372624,1351815168,6.01807
cavity2d,320x320,102400,205440,gpu-pipe,upwind,1,20,20,14.287,0.00459558,6.34929,0.587626,0.0212797,0.0881981,0.818295,5.67012,0.599623,0.0254056,0.0652522,0.0530045,7.90209,6.25775,MaxIterations,0,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,184,353259200,30578,219830400,26,0,91721,30518,34365424,1351815168,6.24267
cavity2d,320x320,102400,205440,gpu-pipe,upwind,2,20,20,14.8354,0.00438451,6.46768,0.632781,0.0226086,0.089132,0.869347,5.98976,0.603319,0.0249303,0.068338,0.0578848,8.07701,6.62254,MaxIterations,0,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,184,353259200,30578,219830400,26,0,91721,30518,34365424,1351815168,6.60571
cavity2d,320x320,102400,205440,gpu-disc,upwind,0,20,20,7.47907,0.476777,1.14696,0.527598,0.00555812,0.000325213,0.00440871,5.08925,0.0733028,0.033414,0.0722457,0.0155531,1.26396,5.61684,MaxIterations,1,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,519,724249704,30862,681143040,371,0,92841,30518,499374188,1351815168,5.58735
cavity2d,320x320,102400,205440,gpu-disc,upwind,1,20,20,7.47105,0.365706,1.16169,0.538584,0.00657626,0.000396827,0.00406291,5.16357,0.075476,0.0371382,0.0669626,0.0149193,1.28534,5.70215,MaxIterations,1,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,519,724249704,30862,681143040,371,0,92841,30518,499374188,1351815168,5.67272
cavity2d,320x320,102400,205440,gpu-disc,upwind,2,20,20,7.5345,0.365363,1.12334,0.522553,0.00582862,0.000450767,0.00420363,5.28572,0.0735134,0.0348119,0.0667488,0.0149614,1.24215,5.80828,MaxIterations,1,1,0,0.00913029,0.00244605,0.00021529,3.65372e-08,395,7244,519,724249704,30862,681143040,371,0,92841,30518,499374188,1351815168,5.77946
cavity2d,320x320,102400,205440,disc-only,upwind,0,20,20,23.8381,0.433926,1.43804,1.01182,0.0127164,0.000558486,0.60061,19.9746,0.150286,0.0661551,0.0835751,0.0293019,2.26837,20.9864,MaxIterations,1,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,417,506762336,344,673894320,347,0,1020,0,473999452,1351815168,0
cavity2d,320x320,102400,205440,disc-only,upwind,1,20,20,24.9793,0.480819,1.47557,1.06784,0.0114988,0.000605003,0.609572,20.9571,0.153588,0.0632638,0.0906567,0.0326905,2.3141,22.025,MaxIterations,1,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,417,506762336,344,673894320,347,0,1020,0,473999452,1351815168,0
cavity2d,320x320,102400,205440,disc-only,upwind,2,20,20,25.5287,0.491538,1.53698,1.12094,0.0128719,0.000561372,0.630554,21.3369,0.151187,0.0655094,0.0979146,0.0343272,2.39766,22.4578,MaxIterations,1,1,0,0.00913006,0.00244704,0.000215288,4.75451e-08,394,8543,417,506762336,344,673894320,347,0,1020,0,473999452,1351815168,0
cavity2d,640x640,409600,820480,cpu,upwind,0,8,8,96.3603,0.0261455,15.0166,2.07761,0.0387411,0.1495,2.34932,75.4392,1.03767,0.0477343,0.119896,0.0517309,18.6396,77.5168,MaxIterations,0,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,640x640,409600,820480,cpu,upwind,1,8,8,93.332,0.0212367,15.1006,2.06364,0.0385166,0.148794,2.30778,72.4502,0.942354,0.0450686,0.120635,0.091986,18.5831,74.5139,MaxIterations,0,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,640x640,409600,820480,cpu,upwind,2,8,8,93.0208,0.0230186,15.0085,2.07593,0.0390058,0.139374,2.32337,72.2205,0.943941,0.0437721,0.107634,0.0944695,18.498,74.2964,MaxIterations,0,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,640x640,409600,820480,gpu-pipe,upwind,0,8,8,26.5849,0.023071,15.0243,0.577611,0.044012,0.164712,2.38467,7.13853,0.997076,0.0440621,0.112217,0.064512,18.6589,7.71614,MaxIterations,0,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,76,589291392,23154,596416000,28,2,69453,23130,137572464,1351815168,7.68055
cavity2d,640x640,409600,820480,gpu-pipe,upwind,1,8,8,25.9432,0.0202243,15.0862,0.493757,0.0379351,0.166211,2.34473,6.56776,0.998973,0.0432355,0.114736,0.0635202,18.6773,7.06152,MaxIterations,0,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,76,589291392,23154,596416000,26,0,69453,23130,137543664,1351815168,7.03205
cavity2d,640x640,409600,820480,gpu-pipe,upwind,2,8,8,25.0441,0.0188811,15.0194,0.437103,0.0413474,0.166539,2.33496,5.76817,1.02979,0.0444701,0.112458,0.0650531,18.6365,6.20528,MaxIterations,0,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,76,589291392,23154,596416000,26,0,69453,23130,137543664,1351815168,6.16297
cavity2d,640x640,409600,820480,gpu-disc,upwind,0,8,8,8.50853,1.392,2.2461,0.28938,0.00516426,0.000218764,0.00876043,4.32371,0.036934,0.0194069,0.0895621,0.0398866,2.31659,4.61309,MaxIterations,1,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,387,2148587624,23270,1342953216,371,0,69901,23130,1994895468,1351815168,4.5669
cavity2d,640x640,409600,820480,gpu-disc,upwind,1,8,8,8.18852,1.15573,2.34867,0.263154,0.00487247,0.000224051,0.00647192,4.17977,0.0373469,0.0187419,0.0966548,0.0260914,2.41632,4.44292,MaxIterations,1,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,387,2148587624,23270,1342953216,371,0,69901,23130,1994895468,1351815168,4.39967
cavity2d,640x640,409600,820480,gpu-disc,upwind,2,8,8,8.0626,1.19126,2.33087,0.261802,0.00490403,0.000319371,0.00799135,4.0392,0.0358242,0.0172908,0.0917223,0.0244525,2.39719,4.301,MaxIterations,1,1,0,0.0311647,0.00533166,0.000268288,5.23623e-10,156,5629,387,2148587624,23270,1342953216,371,0,69901,23130,1994895468,1351815168,4.25442
cavity2d,640x640,409600,820480,disc-only,upwind,0,8,8,82.4649,1.13675,3.34698,2.07485,0.0137975,0.000292298,1.4648,73.7808,0.298595,0.0709422,0.109294,0.0825425,5.19541,75.8556,MaxIterations,1,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,345,1788487776,140,1086996448,347,0,408,0,1893355612,1351815168,0
cavity2d,640x640,409600,820480,disc-only,upwind,1,8,8,82.1771,1.65319,3.29354,2.07259,0.0144652,0.000312793,1.46822,73.0518,0.296509,0.0769633,0.108381,0.0872799,5.15001,75.1244,MaxIterations,1,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,345,1788487776,140,1086996448,347,0,408,0,1893355612,1351815168,0
cavity2d,640x640,409600,820480,disc-only,upwind,2,8,8,81.4042,1.22127,3.29001,2.11295,0.0158039,0.000360672,1.48659,72.6419,0.297278,0.0724702,0.105158,0.0830998,5.16251,74.7549,MaxIterations,1,1,0,0.0311647,0.00533118,0.000268289,2.85764e-10,156,5824,345,1788487776,140,1086996448,347,0,408,0,1893355612,1351815168,0
