cell_id,x,y,velocity_x,velocity_y,velocity_magnitude,pressure,density,pressure_absolute,compressible_temperature,mach_number
315,5.72916666666666630e-01,4.06250000000000014e-02,1.81839805290954502e+01,-9.20555346440576284e-06,1.81839805290977807e+01,2.26187954736301690e+04,1.58260585786084595e+00,1.36286103449686751e+05,3.00000000000000000e+02,6.72466342926943406e-02
316,5.93750000000000000e-01,4.06250000000000014e-02,1.81797477633387849e+01,9.49241885746675333e-06,1.81797477633412612e+01,2.45499622682844711e+04,1.53706985181507205e+00,1.32364770289054926e+05,3.00000000000000000e+02,6.69529637052016791e-02
317,6.14583333333333259e-01,4.06250000000000014e-02,1.81837947151841988e+01,-9.69499039921708431e-06,1.81837947151867816e+01,2.03378893872345398e+04,1.54926649496559343e+00,1.33415084213962080e+05,3.00000000000000000e+02,6.86922789257177480e-02
318,6.35416666666666630e-01,4.06250000000000014e-02,1.81799379329851760e+01,9.88307554264392788e-06,1.81799379329878619e+01,2.22670549582070489e+04,1.50110194750856274e+00,1.29267394209699880e+05,3.00000000000000000e+02,6.85608708572168629e-02
319,6.56250000000000000e-01,4.06250000000000014e-02,1.81836004001742459e+01,-1.01273805304150124e-05,1.81836004001770668e+01,1.80568899879861383e+04,1.51499303732800317e+00,1.30463625409500994e+05,3.00000000000000000e+02,7.02486461923468725e-02
320,6.77083333333333259e-01,4.06250000000000014e-02,1.81801361735650069e+01,1.02767420284592882e-05,1.81801361735679130e+01,1.99842430101336067e+04,1.46441347935911970e+00,1.26107966775010587e+05,3.00000000000000000e+02,7.02785127126776821e-02
321,6.97916666666666630e-01,4.06250000000000014e-02,1.81833984488730209e+01,-1.04622218510729780e-05,1.81833984488760301e+01,1.57757932885661266e+04,1.47973349547910193e+00,1.27427249963182854e+05,3.00000000000000000e+02,7.19290422367218213e-02
322,7.18750000000000000e-01,4.06250000000000014e-02,1.81803416387701482e+01,1.06419034654111844e-05,1.81803416387732639e+01,1.77015301969975117e+04,1.42693205783135268e+00,1.22880254160146927e+05,3.00000000000000000e+02,7.21205526266573693e-02
323,7.39583333333333259e-01,4.06250000000000014e-02,1.81831897075001443e+01,-1.07685595436780719e-05,1.81831897075033311e+01,1.34945956983832493e+04,1.44342776799740347e+00,1.24300782241096400e+05,3.00000000000000000e+02,7.37492530296692678e-02
324,7.60416666666666630e-01,4.06250000000000014e-02,1.81805534637512416e+01,1.09317857892206598e-05,1.81805534637545279e+01,1.54189198893832581e+04,1.38857687979134292e+00,1.19577298003231495e+05,3.00000000000000000e+02,7.41044260548288508e-02
325,7.81250000000000000e-01,4.06250000000000014e-02,1.81829750416984055e+01,-1.10606770521847116e-05,1.81829750417017699e+01,1.12132940780349436e+04,1.40600610859918906e+00,1.21078216042019165e+05,3.00000000000000000e+02,7.57281690394935869e-02
326,8.02083333333333259e-01,4.06250000000000014e-02,1.81807707336734268e+01,1.11648616821630769e-05,1.81807707336768551e+01,1.31364150302014095e+04,1.34925701137517740e+00,1.16191267534573402e+05,3.00000000000000000e+02,7.62510596330152751e-02
327,8.22916666666666630e-01,4.06250000000000014e-02,1.81827554025406357e+01,-1.12718085175281078e-05,1.81827554025441280e+01,8.93188571841893281e+03,1.36738718823545180e+00,1.17752547714895933e+05,3.00000000000000000e+02,7.78886139348404088e-02
328,8.43750000000000000e-01,4.06250000000000014e-02,1.81809925267447419e+01,1.13764163171188750e-05,1.81809925267483017e+01,1.08540180811896753e+04,1.30886920550469199e+00,1.12713271632036543e+05,3.00000000000000000e+02,7.85858325250496370e-02
329,8.64583333333333259e-01,4.06250000000000014e-02,1.81825316872446372e+01,-1.14579207843159433e-05,1.81825316872482503e+01,6.65036836950037923e+03,1.32747561160815652e+00,1.14315562293636394e+05,3.00000000000000000e+02,8.02584638393767646e-02
330,8.85416666666666630e-01,4.06250000000000014e-02,1.81812179263079088e+01,1.15351633903700057e-05,1.81812179263115681e+01,8.57173108131802474e+03,1.26729508067095265e+00,1.09133115871979084e+05,3.00000000000000000e+02,8.11399004238369248e-02
331,9.06250000000000000e-01,4.06250000000000014e-02,1.81823048568819416e+01,-1.15810562717784676e-05,1.81823048568856294e+01,4.36874022627170598e+03,1.28615868781564258e+00,1.10757555401244055e+05,3.00000000000000000e+02,8.28722101042899117e-02
332,9.27083333333333259e-01,4.06250000000000014e-02,1.81814459609189889e+01,1.16625036003671516e-05,1.81814459609227299e+01,6.28955558886989093e+03,1.22439729167129641e+00,1.05438972772273686e+05,3.00000000000000000e+02,8.39520660573687544e-02
333,9.47916666666666630e-01,4.06250000000000014e-02,1.81820759413566329e+01,-1.14844985289372535e-05,1.81820759413602602e+01,2.08699995861449997e+03,1.24330184198499194e+00,1.07066938122537584e+05,3.00000000000000000e+02,8.57740510809753692e-02
334,9.68750000000000000e-01,4.06250000000000014e-02,1.81816762094521387e+01,1.21042452094935907e-05,1.81816762094561675e+01,4.00749267124105336e+03,1.18001157214715136e+00,1.01616696535451934e+05,3.00000000000000000e+02,8.70749031610562607e-02
335,9.89583333333333259e-01,4.06250000000000014e-02,1.81818491936865954e+01,-6.87503255019200453e-06,1.81818491936878956e+01,-1.94853649494123573e+02,1.19873689263111816e+00,1.03229227508928743e+05,3.00000000000000000e+02,8.90427890615936302e-02
336,1.04166666666666661e-02,4.68750000000000000e-02,9.12907856115356076e+00,-2.41056508682686221e+00,9.44197539784669004e+00,5.75618893870710745e+04,2.00674631428864503e+00,1.72810958854966681e+05,3.00000000000000000e+02,2.74495846836493099e-02
337,3.12500000000000000e-02,4.68750000000000000e-02,7.94279134603609815e+00,-1.53954911353361645e-01,7.94428325787768941e+00,5.22256204041774181e+04,1.94499201801916555e+00,1.67492987631720433e+05,3.00000000000000000e+02,2.44180011617579872e-02
338,5.20833333333333287e-02,4.68750000000000000e-02,7.28845871734493045e+00,-6.18271804389763924e-02,7.28872094915715252e+00,5.42472008640647327e+04,1.96288768405735170e+00,1.69034072912598844e+05,3.00000000000000000e+02,2.07353464135395966e-02
339,7.29166666666666574e-02,4.68750000000000000e-02,7.28367637155270131e+00,-2.26300211998474790e-04,7.28367637506821897e+00,4.99808908350751663e+04,1.92156681067320423e+00,1.65475725901122991e+05,3.00000000000000000e+02,2.25279899359828346e-02
340,9.37500000000000000e-02,4.68750000000000000e-02,7.26959878371440293e+00,-8.31686365029683555e-04,7.26959883128939488e+00,5.19505288863156238e+04,1.93171307600004960e+00,1.66349471539744263e+05,3.00000000000000000e+02,2.10000155598296830e-02
341,1.14583333333333329e-01,4.68750000000000000e-02,7.27453894290824987e+00,1.46785221729823140e-04,7.27453894438916215e+00,4.77039840536472766e+04,1.89721424791306692e+00,1.63378604959033750e+05,3.00000000000000000e+02,2.27550055060487533e-02
342,1.35416666666666657e-01,4.68750000000000000e-02,7.27086602743912103e+00,-7.10739181361177608e-06,7.27086602744259469e+00,4.96667918909000873e+04,1.90051885365041073e+00,1.63663181082105119e+05,3.00000000000000000e+02,2.13851369009993783e-02
343,1.56250000000000000e-01,4.68750000000000000e-02,7.27450400943875408e+00,4.88545485792843038e-06,7.27450400944039455e+00,4.54238586279503288e+04,1.87216053988248143e+00,1.61221104891979892e+05,3.00000000000000000e+02,2.30292256033117065e-02
344,1.77083333333333315e-01,4.68750000000000000e-02,7.27096377343015199e+00,8.41513533064662046e-07,7.27096377343020084e+00,4.73831810285072424e+04,1.86913204452688575e+00,1.60960306014432776e+05,3.00000000000000000e+02,2.17789421902965762e-02
345,1.97916666666666657e-01,4.68750000000000000e-02,7.27447130197433900e+00,-1.29458563069153657e-06,7.27447130197445446e+00,4.31435915887659285e+04,1.84644051824912259e+00,1.59006225229023199e+05,3.00000000000000000e+02,2.33211759362515723e-02
346,2.18750000000000000e-01,4.68750000000000000e-02,7.27100316506905475e+00,1.53077246495642416e-06,7.27100316506921551e+00,4.50996074288014133e+04,1.83752328917662799e+00,1.58238318047445326e+05,3.00000000000000000e+02,2.21859498035483493e-02
347,2.39583333333333315e-01,4.68750000000000000e-02,7.27443000623986258e+00,-1.70050121914073891e-06,7.27443000624006153e+00,4.08632868880601309e+04,1.82004572845821677e+00,1.56733237906179333e+05,3.00000000000000000e+02,2.36323490207304039e-02
348,2.60416666666666630e-01,4.68750000000000000e-02,7.27104812211780960e+00,1.83412174432205997e-06,7.27104812211804052e+00,4.28160728473032359e+04,1.80566035376819434e+00,1.55494441364748054e+05,3.00000000000000000e+02,2.26078108348481376e-02
349,2.81250000000000000e-01,4.68750000000000000e-02,7.27438144644393869e+00,-1.98106395556406188e-06,7.27438144644420781e+00,3.85829401116797890e+04,1.79296396166715599e+00,1.54401091558967135e+05,3.00000000000000000e+02,2.39641153156380550e-02
350,3.02083333333333315e-01,4.68750000000000000e-02,7.27110026926101138e+00,2.09254298684923666e-06,7.27110026926131248e+00,4.05325837582042368e+04,1.77350932232721181e+00,1.52725755292207847e+05,3.00000000000000000e+02,2.30460577152537018e-02
351,3.22916666666666630e-01,4.68750000000000000e-02,7.27432586517056290e+00,-2.21633215298090314e-06,7.27432586517090041e+00,3.63025444821814890e+04,1.76518082282094069e+00,1.52008546557225316e+05,3.00000000000000000e+02,2.43179880322852288e-02
352,3.43750000000000000e-01,4.68750000000000000e-02,7.27115929705736441e+00,2.35006353619885203e-06,7.27115929705774366e+00,3.82491467786514404e+04,1.74103442414529508e+00,1.49929179435272090e+05,3.00000000000000000e+02,2.35023958535814578e-02
353,3.64583333333333315e-01,4.68750000000000000e-02,7.27426346359419007e+00,-2.48782545686738857e-06,7.27426346359461551e+00,3.40220935216757644e+04,1.73667952676912618e+00,1.49554157447723293e+05,3.00000000000000000e+02,2.46956756250311833e-02
354,3.85416666666666630e-01,4.68750000000000000e-02,7.27122509013870033e+00,2.60547255142865959e-06,7.27122509013916662e+00,3.59657683312498848e+04,1.70819776925625755e+00,1.47101450899502612e+05,3.00000000000000000e+02,2.39787417828002218e-02
355,4.06250000000000000e-01,4.68750000000000000e-02,7.27419442254472326e+00,-2.72150099436147567e-06,7.27419442254523219e+00,3.17415808463641988e+04,1.70744061638394662e+00,1.47036248679903569e+05,3.00000000000000000e+02,2.50991147619329356e-02
356,4.27083333333333315e-01,4.68750000000000000e-02,7.27129732205791868e+00,2.82598160447457170e-06,7.27129732205846757e+00,3.36824546785428465e+04,1.67495904458900724e+00,1.44239098124782351e+05,3.00000000000000000e+02,2.44772599283701389e-02
357,4.47916666666666630e-01,4.68750000000000000e-02,7.27411914207423571e+00,-2.94368326434522748e-06,7.27411914207483168e+00,2.94610003804186381e+04,1.67744163062885687e+00,1.44452886021604005e+05,3.00000000000000000e+02,2.55305107706759807e-02
358,4.68750000000000000e-01,4.68750000000000000e-02,7.27137563231389539e+00,3.06445694603472151e-06,7.27137563231454109e+00,3.13992117040001722e+04,1.64127515360761556e+00,1.41338409852919809e+05,3.00000000000000000e+02,2.50004061076072176e-02
359,4.89583333333333315e-01,4.68750000000000000e-02,7.27403792442167330e+00,-3.15231906984851728e-06,7.27403792442235630e+00,2.71803463890615130e+04,1.64665671346663189e+00,1.41801842880179000e+05,3.00000000000000000e+02,2.59923857229866044e-02
360,5.10416666666666630e-01,4.68750000000000000e-02,7.27145973451220407e+00,3.25731183850115857e-06,7.27145973451293326e+00,2.91160450241775507e+04,1.60709979214422938e+00,1.38395398600500310e+05,3.00000000000000000e+02,2.55509818567204623e-02
361,5.31250000000000000e-01,4.68750000000000000e-02,7.27395106131692160e+00,-3.36991778282504105e-06,7.27395106131770230e+00,2.48996134127617079e+04,1.61505614942129672e+00,1.39080560307414969e+05,3.00000000000000000e+02,2.64876384655378036e-02
362,5.52083333333333259e-01,4.68750000000000000e-02,7.27154930173448566e+00,3.44056949292980333e-06,7.27154930173530012e+00,2.68329599485961589e+04,1.57238294236528242e+00,1.35405757081786287e+05,3.00000000000000000e+02,2.61322005713238645e-02
363,5.72916666666666630e-01,4.68750000000000000e-02,7.27385895169763685e+00,-3.53006591124499665e-06,7.27385895169849306e+00,2.26187962762336938e+04,1.58260580913525550e+00,1.36286099253682536e+05,3.00000000000000000e+02,2.70196187646467127e-02
364,5.93750000000000000e-01,4.68750000000000000e-02,7.27164391309540203e+00,3.64656934254450064e-06,7.27164391309631597e+00,2.45499614333712561e+04,1.53707026600995911e+00,1.32364805957447621e+05,3.00000000000000000e+02,2.67477709100093601e-02
365,6.14583333333333259e-01,4.68750000000000000e-02,7.27376196466406011e+00,-3.72467111248883534e-06,7.27376196466501312e+00,2.03378902383620298e+04,1.54926648128883238e+00,1.33415083036187803e+05,3.00000000000000000e+02,2.75922202712905809e-02
366,6.35416666666666630e-01,4.68750000000000000e-02,7.27174318340456605e+00,3.79424486186270393e-06,7.27174318340555548e+00,2.22670540917427788e+04,1.50110237070832486e+00,1.29267430653547402e+05,3.00000000000000000e+02,2.74020009117260967e-02
367,6.56250000000000000e-01,4.68750000000000000e-02,7.27366054618442526e+00,-3.89316188650321748e-06,7.27366054618546709e+00,1.80568908804291459e+04,1.51499306178692472e+00,1.30463627515781016e+05,3.00000000000000000e+02,2.82099981259558152e-02
368,6.77083333333333259e-01,4.68750000000000000e-02,7.27184668577745086e+00,3.95153201639868261e-06,7.27184668577852467e+00,1.99842421034046311e+04,1.46441391587428060e+00,1.26108004365513669e+05,3.00000000000000000e+02,2.80999307222608852e-02
369,6.97916666666666630e-01,4.68750000000000000e-02,7.27355512322222264e+00,-4.01554808602518322e-06,7.27355512322333109e+00,1.57757942014279761e+04,1.47973356252170851e+00,1.27427255736556923e+05,3.00000000000000000e+02,2.88783188278670284e-02
370,7.18750000000000000e-01,4.68750000000000000e-02,7.27195395581056303e+00,4.08843936094126129e-06,7.27195395581171233e+00,1.77015292616195511e+04,1.42693251313867409e+00,1.22880293368936924e+05,3.00000000000000000e+02,2.88475035413957061e-02
371,7.39583333333333259e-01,4.68750000000000000e-02,7.27344614059681494e+00,-4.13752956256370304e-06,7.27344614059799177e+00,1.34945966456644965e+04,1.44342788284347900e+00,1.24300792131066191e+05,3.00000000000000000e+02,2.96035543435790825e-02
372,7.60416666666666630e-01,4.68750000000000000e-02,7.27206456134575507e+00,4.19634322825407988e-06,7.27206456134696566e+00,1.54189189326710457e+04,1.38857736060070414e+00,1.19577339408129628e+05,3.00000000000000000e+02,2.96517871391462941e-02
373,7.81250000000000000e-01,4.68750000000000000e-02,7.27333405659922860e+00,-4.25072434515704279e-06,7.27333405660047028e+00,1.12132950516046258e+04,1.40600627748816254e+00,1.21078230585893121e+05,3.00000000000000000e+02,3.03933363219764698e-02
374,8.02083333333333259e-01,4.68750000000000000e-02,7.27217802528172008e+00,4.29397372315487782e-06,7.27217802528298840e+00,1.31364140464477168e+04,1.34925752578768421e+00,1.16191311833206433e+05,3.00000000000000000e+02,3.05212662715226915e-02
375,8.22916666666666630e-01,4.68750000000000000e-02,7.27321936412156766e+00,-4.33381518988565834e-06,7.27321936412285819e+00,8.93188671061992500e+03,1.36738742008603453e+00,1.17752567680708860e+05,3.00000000000000000e+02,3.12568931047227036e-02
376,8.43750000000000000e-01,4.68750000000000000e-02,7.27229385186983013e+00,4.36627632866679759e-06,7.27229385187114108e+00,1.08540170843715605e+04,1.30886976438125302e+00,1.12713319759691600e+05,3.00000000000000000e+02,3.14662343839276978e-02
377,8.64583333333333259e-01,4.68750000000000000e-02,7.27310253167892995e+00,-4.40010178568956405e-06,7.27310253168026133e+00,6.65036937570649661e+03,1.32747592289288896e+00,1.14315589099921141e+05,3.00000000000000000e+02,3.22055059461658494e-02
378,8.85416666666666630e-01,4.68750000000000000e-02,7.27241157642630487e+00,4.42640483219196672e-06,7.27241157642765135e+00,8.57173007068732841e+03,1.26729570644011491e+00,1.09133169760090503e+05,3.00000000000000000e+02,3.24993360302810799e-02
379,9.06250000000000000e-01,4.68750000000000000e-02,7.27298406096112071e+00,-4.45687118972280714e-06,7.27298406096248673e+00,4.36874125024011937e+03,1.28615911768097479e+00,1.10757592419097142e+05,3.00000000000000000e+02,3.32531484732726812e-02
380,9.27083333333333259e-01,4.68750000000000000e-02,7.27253069159784538e+00,4.47931075409434622e-06,7.27253069159922472e+00,6.28955456644274091e+03,1.22439813952669385e+00,1.05439045785341237e+05,3.00000000000000000e+02,3.36363318441275164e-02
381,9.47916666666666630e-01,4.68750000000000000e-02,7.27286448981777678e+00,-4.44612228189430365e-06,7.27286448981913569e+00,2.08700100528584335e+03,1.24330305976934263e+00,1.07067042992036950e+05,3.00000000000000000e+02,3.44183065344089503e-02
382,9.68750000000000000e-01,4.68750000000000000e-02,7.27265132009964521e+00,4.65004881327595771e-06,7.27265132010113202e+00,4.00749166341997079e+03,1.18001197211934894e+00,1.01616730979057727e+05,3.00000000000000000e+02,3.49010388530791721e-02
383,9.89583333333333259e-01,4.68750000000000000e-02,7.27274740253586671e+00,-2.82244452647087982e-06,7.27274740253641472e+00,-1.94852951138028232e+02,1.19873738684743403e+00,1.03229270068366779e+05,3.00000000000000000e+02,3.57669950540839970e-02
