cell_id,x,y,z,velocity_x,velocity_y,velocity_z,velocity_magnitude,pressure
26991,4.84375000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.34286599817960012e-01,-1.16963468140161737e-02,-5.19099948475879591e-02,1.44444947937057644e-01,-3.12500224060253060e-02
26992,5.15625000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.36390447159788153e-01,-3.26887280586907816e-02,-4.86510929655554758e-02,1.48451459626657511e-01,-3.15056276403336347e-02
26993,5.46875000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.39252616811810032e-01,-5.29208134598326135e-02,-4.51357295377896733e-02,1.55657116339394191e-01,-3.14987296469273134e-02
26994,5.78125000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.43504438971010090e-01,-7.36268223747862521e-02,-4.15428679103874710e-02,1.66554023822940350e-01,-3.12232097783775274e-02
26995,6.09375000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.49441212336563656e-01,-9.63950681575242441e-02,-3.79401974652412502e-02,1.81835485242614725e-01,-3.06406035810505746e-02
26996,6.40625000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.57133035919227920e-01,-1.22149269109450426e-01,-3.42128295494683182e-02,2.01944924736788767e-01,-2.97096245664119248e-02
26997,6.71875000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.66173453245855252e-01,-1.50935484927160468e-01,-3.02154184577915867e-02,2.26512932713408166e-01,-2.83840301774634894e-02
26998,7.03125000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.74944561650254793e-01,-1.82474315820344513e-01,-2.57031342907926494e-02,2.54092752154549184e-01,-2.64761507806906861e-02
26999,7.34375000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.80589002758529071e-01,-2.14735343841402054e-01,-2.04191131422333284e-02,2.81319384318820975e-01,-2.37353340810195178e-02
27000,7.65625000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.81851322061456377e-01,-2.42576369585064400e-01,-1.49839045600879787e-02,3.03541950663223981e-01,-2.05488556124835686e-02
27001,7.96875000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.72944943515609878e-01,-2.58688058756061656e-01,-1.09403639523905170e-02,3.11366595501199939e-01,-1.77718742197332490e-02
27002,8.28125000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.52832339678056678e-01,-2.61986924892521289e-01,-8.71474469713793588e-03,3.03431738025613906e-01,-1.46933517723210547e-02
27003,8.59375000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.19201310102067484e-01,-2.31883560587525961e-01,-6.02379732188199069e-03,2.60797285520714683e-01,-1.12717858459269633e-02
27004,8.90625000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-7.45616711569170171e-02,-1.69413641864456177e-01,-3.79681677331365113e-03,1.85134655516196012e-01,-9.99970993177824209e-03
27005,9.21875000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-3.41799867223366999e-02,-9.61138845058885360e-02,-2.22765303816739287e-03,1.02034860342967340e-01,-1.00359323112564434e-02
27006,9.53125000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-9.30140064833004376e-03,-3.53761621928509601e-02,-9.88272027317902823e-04,3.65918787043741575e-02,-1.05244427925854766e-02
27007,9.84375000000000000e-01,3.59375000000000000e-01,8.28125000000000000e-01,-1.57625728825933650e-03,-2.96415477973145528e-03,-3.21017055569853345e-04,3.37251427676181232e-03,-1.11396991320054477e-02
27008,1.56250000000000000e-02,3.90625000000000000e-01,8.28125000000000000e-01,-1.28397123989583872e-03,6.73828797816043018e-02,2.18522578551208491e-02,7.08492924677001090e-02,-8.17753287243120838e-03
27009,4.68750000000000000e-02,3.90625000000000000e-01,8.28125000000000000e-01,-9.06689057996009316e-03,1.42948436779268356e-01,4.47658525332705823e-02,1.50068136642846267e-01,-9.13619281485865929e-03
27010,7.81250000000000000e-02,3.90625000000000000e-01,8.28125000000000000e-01,-2.54702559502422848e-02,1.72281603558741170e-01,4.80460838956962288e-02,1.80660208791682708e-01,-1.06270893835358413e-02
27011,1.09375000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-3.98092400697550378e-02,1.80194455678103466e-01,3.87380354163758475e-02,1.88561535950415332e-01,-1.29934896044443231e-02
27012,1.40625000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-5.17959685655261029e-02,1.78371465837130261e-01,2.50609551028921317e-02,1.87422660463447355e-01,-1.56292915629553074e-02
27013,1.71875000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-6.17146120653521701e-02,1.69843520198899756e-01,9.45041209210573455e-03,1.80955312120538753e-01,-1.83416472865570446e-02
27014,2.03125000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-7.08249913033417028e-02,1.59361436164047521e-01,-6.74852892015851118e-03,1.74521601447993946e-01,-2.08851302310894965e-02
27015,2.34375000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-7.95609105890951879e-02,1.47599400614313259e-01,-2.25262165948744118e-02,1.69183190623506480e-01,-2.31423761173591910e-02
27016,2.65625000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-8.79100017542628620e-02,1.34159841696952553e-01,-3.64662728773923334e-02,1.64489575931589999e-01,-2.50872372259377564e-02
27017,2.96875000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-9.55260151928298828e-02,1.18707093245269998e-01,-4.73128213704349446e-02,1.59546534376001664e-01,-2.67599858949365277e-02
27018,3.28125000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.01799592189082577e-01,1.01212451174105073e-01,-5.45328053267118140e-02,1.53560880758529056e-01,-2.82295896098604428e-02
27019,3.59375000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.06274839307632346e-01,8.18350939459363824e-02,-5.82719422808679749e-02,1.46242754788700968e-01,-2.95338884483868636e-02
27020,3.90625000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.08999162034961433e-01,6.08780129803843661e-02,-5.91093250307344123e-02,1.38133493745552643e-01,-3.06550992000612504e-02
27021,4.21875000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.10735719609258085e-01,3.90114265085553386e-02,-5.71519097608309892e-02,1.30578067779098361e-01,-3.15079516344447599e-02
27022,4.53125000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.12021974640123714e-01,1.70476312990011890e-02,-5.40446823411039820e-02,1.25540321110510306e-01,-3.22243892813273633e-02
27023,4.84375000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.12877309490916164e-01,-4.36356410271192870e-03,-5.04285026355134058e-02,1.23706756354075229e-01,-3.27670764794166583e-02
27024,5.15625000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.14058974867124852e-01,-2.45311051891332066e-02,-4.66496197892427855e-02,1.25647968133275639e-01,-3.30540295459297306e-02
27025,5.46875000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.16066209927273900e-01,-4.34374531686126872e-02,-4.28571513112888103e-02,1.31129374448199582e-01,-3.30945933886134872e-02
27026,5.78125000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.19453618652589452e-01,-6.23541243511907331e-02,-3.92480697571311390e-02,1.40348191340190276e-01,-3.29210006588172913e-02
27027,6.09375000000000000e-01,3.90625000000000000e-01,8.28125000000000000e-01,-1.24605252688504406e-01,-8.30964760579007422e-02,-3.57866802713232776e-02,1.53987596304537538e-01,-3.25109310197711984e-02
