case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d,80x80,6400,12960,cpu,upwind,4,200,200,6.54397,0.000370947,2.67744,0.483915,0.00627899,0.0580744,0.311644,2.53312,0.353256,0.0106667,0.03127,0.0778741,3.41736,3.01703,MaxIterations,0,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,80x80,6400,12960,gpu-pipe,upwind,0,200,200,20.9116,0.000300817,2.9672,3.32922,0.00786184,0.0585526,0.339066,13.7631,0.316073,0.00861344,0.0340821,0.0867791,3.69736,17.0924,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,28,2,275154,91208,2140576,1351815168,17.0833
cavity2d,80x80,6400,12960,gpu-pipe,upwind,1,200,200,20.655,0.000288228,3.05732,3.18371,0.00824017,0.0613419,0.453514,13.4944,0.319189,0.00845442,0.0338294,0.0340622,3.90806,16.6781,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,16.6688
cavity2d,80x80,6400,12960,gpu-pipe,upwind,2,200,200,20.9139,0.000290898,2.98418,3.29696,0.00838616,0.0587309,0.34124,13.7739,0.319344,0.00892452,0.0349339,0.0862117,3.7208,17.0709,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,17.0609
cavity2d,80x80,6400,12960,gpu-pipe,upwind,3,200,200,21.0995,0.000348189,2.86979,3.31207,0.00798803,0.0592492,0.325134,14.0718,0.317044,0.00879329,0.0345349,0.0921719,3.588,17.3839,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,17.3749
cavity2d,80x80,6400,12960,gpu-pipe,upwind,4,200,200,20.9837,0.000294786,2.96696,3.26336,0.0079016,0.0595999,0.339973,13.8944,0.317837,0.00918523,0.0340916,0.0893642,3.70146,17.1577,MaxIterations,0,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,1804,214110080,91808,62519600,26,0,275154,91208,2140144,1351815168,17.1487
cavity2d,80x80,6400,12960,gpu-disc,upwind,0,200,200,17.8418,0.0544572,1.17805,2.71856,0.0129809,0.00113782,0.319848,13.2522,0.203181,0.0426748,0.0406926,0.0151328,1.75787,15.9708,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,4495,372901872,95008,479548400,371,0,284954,91208,31961720,1351815168,15.941
cavity2d,80x80,6400,12960,gpu-disc,upwind,1,200,200,17.9454,0.0475825,1.17626,2.69571,0.012578,0.00111973,0.31894,13.3903,0.200949,0.0433088,0.0404843,0.0149567,1.75316,16.086,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,4495,372901872,95008,479548400,371,0,284954,91208,31961720,1351815168,16.0568
cavity2d,80x80,6400,12960,gpu-disc,upwind,2,200,200,17.8504,0.0378971,1.19278,2.72424,0.0128197,0.00121073,0.324819,13.2557,0.198767,0.0423773,0.0416667,0.0150192,1.77278,15.9799,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,4495,372901872,95008,479548400,371,0,284954,91208,31961720,1351815168,15.9484
cavity2d,80x80,6400,12960,gpu-disc,upwind,3,200,200,18.2048,0.0362497,1.21423,2.78527,0.0129722,0.00128396,0.337698,13.508,0.201274,0.0454134,0.0433773,0.0159633,1.81287,16.2933,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,4495,372901872,95008,479548400,371,0,284954,91208,31961720,1351815168,16.2605
cavity2d,80x80,6400,12960,gpu-disc,upwind,4,200,200,17.7622,0.0367531,1.17666,2.68701,0.0121313,0.00118574,0.320975,13.2285,0.197012,0.0425491,0.0412769,0.0151124,1.75051,15.9155,MaxIterations,1,1,0,0.000334277,0.000294011,7.17946e-05,7.0809e-08,3581,19237,4495,372901872,95008,479548400,371,0,284954,91208,31961720,1351815168,15.8855
cavity2d,80x80,6400,12960,disc-only,upwind,0,200,200,6.16262,0.0390179,1.62326,0.720951,0.0327978,0.00105836,0.383605,2.60921,0.457575,0.191756,0.0416321,0.0586558,2.69005,3.33016,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,2691,158791792,3200,417028800,345,0,9800,0,29821576,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,1,200,200,6.043,0.0579389,1.63585,0.685311,0.0313577,0.00102586,0.386651,2.4958,0.459824,0.193227,0.0393328,0.0539774,2.70794,3.18111,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,2691,158791792,3200,417028800,345,0,9800,0,29821576,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,2,200,200,5.97632,0.0575226,1.58787,0.685138,0.0328625,0.000972787,0.385139,2.47094,0.462793,0.195724,0.039091,0.0556126,2.66536,3.15608,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,2691,158791792,3200,417028800,345,0,9800,0,29821576,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,3,200,200,5.9757,0.0516468,1.60079,0.683956,0.0311807,0.00109497,0.373998,2.50715,0.443952,0.185175,0.040889,0.0530685,2.63619,3.19111,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,2691,158791792,3200,417028800,345,0,9800,0,29821576,1351815168,0
cavity2d,80x80,6400,12960,disc-only,upwind,4,200,200,6.00688,0.0567482,1.59375,0.695463,0.0331109,0.00117804,0.373382,2.5147,0.449164,0.189211,0.0413737,0.0557736,2.6398,3.21016,MaxIterations,1,1,0,0.000334219,0.000294078,7.17946e-05,6.95152e-08,3581,19081,2691,158791792,3200,417028800,345,0,9800,0,29821576,1351815168,0
cavity2d,160x160,25600,51520,cpu,upwind,0,60,60,11.7086,0.00135096,3.89772,0.644534,0.0139727,0.0744951,0.506029,6.00513,0.419289,0.0123417,0.0453614,0.088134,4.92384,6.64966,MaxIterations,0,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,160x160,25600,51520,cpu,upwind,1,60,60,11.534,0.00139401,3.81864,0.634733,0.0132571,0.0729914,0.499039,5.93512,0.410627,0.0128902,0.045515,0.0896613,4.82744,6.56985,MaxIterations,0,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,160x160,25600,51520,cpu,upwind,2,60,60,11.5026,0.00119425,3.81015,0.631616,0.0132831,0.0713036,0.496812,5.91988,0.410213,0.0126453,0.0453545,0.0900932,4.81441,6.5515,MaxIterations,0,1,0,0.00230745,0.00103624,0.000132011,5.59308e-08,1137,10784,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d,160x160,25600,51520,gpu-pipe,upwind,0,60,60,13.4793,0.00126664,3.99566,1.12591,0.0127383,0.0635348,0.486662,7.2355,0.405103,0.0129424,0.0462932,0.0922502,4.97664,8.36141,MaxIterations,0,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,544,259572800,47474,102920000,28,2,142359,47294,8582904,1351815168,8.35068
cavity2d,160x160,25600,51520,gpu-pipe,upwind,1,60,60,13.6488,0.00132665,4.07564,1.13812,0.012954,0.0636818,0.486875,7.30671,0.404435,0.0140203,0.0485081,0.0952271,5.05761,8.44483,MaxIterations,0,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,544,259572800,47474,102920000,26,0,142359,47294,8581104,1351815168,8.43411
cavity2d,160x160,25600,51520,gpu-pipe,upwind,2,60,60,14.7036,0.00120899,4.19342,1.24353,0.0132127,0.0665784,0.517092,8.07425,0.430008,0.0149801,0.0498292,0.0976892,5.23529,9.31778,MaxIterations,0,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,544,259572800,47474,102920000,26,0,142359,47294,8581104,1351815168,9.30617
cavity2d,160x160,25600,51520,gpu-disc,upwind,0,60,60,10.9557,0.14701,1.07824,1.18706,0.00949349,0.000351595,0.391664,7.90315,0.107711,0.0520468,0.0558002,0.0131137,1.63951,9.09021,MaxIterations,1,1,0,0.00230924,0.00103233,0.000132011,5.33697e-08,1137,10701,1555,520477872,48434,605039840,371,0,145299,47294,127206520,1351815168,9.06247
