case,grid,cells,faces,arm,scheme,repeat,outer_budget,outer_iterations,wall_seconds,setup_s,momentum_assembly_s,momentum_solve_s,response_s,predicted_flux_s,pressure_assembly_s,pressure_solve_s,velocity_correction_s,face_flux_correction_s,bookkeeping_s,other_s,discretization_s,linear_solve_s,status,gpu_discretization,all_finite,mass_imbalance,u_residual,v_residual,p_residual,continuity_residual,momentum_lin_iters,pressure_lin_iters,h2d_calls,h2d_bytes,d2h_calls,d2h_bytes,allocations,reallocations,kernels,syncs,peak_device_bytes,device_used_bytes_after,gpu_solve_s
cavity2d-quick,320x320,102400,205440,disc-only,quick,0,20,20,22.9789,0.363449,1.72972,0.988598,0.0136901,0.000511786,0.602407,18.8986,0.141235,0.0689646,0.0686103,0.0669369,2.55653,19.8872,MaxIterations,1,1,0,0.00913359,0.00244562,0.000214672,5.17248e-08,394,8154,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d-quick,320x320,102400,205440,disc-only,quick,1,20,20,22.8568,0.479434,1.7252,0.975525,0.0124933,0.00065438,0.599819,18.6815,0.139773,0.0752319,0.0631766,0.0671216,2.55318,19.6571,MaxIterations,1,1,0,0.00913359,0.00244562,0.000214672,5.17248e-08,394,8154,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d-quick,320x320,102400,205440,disc-only,quick,2,20,20,22.7459,0.476819,1.72932,0.974741,0.0129074,0.000459863,0.587047,18.5778,0.148407,0.0716703,0.0652988,0.0662185,2.54981,19.5525,MaxIterations,1,1,0,0.00913359,0.00244562,0.000214672,5.17248e-08,394,8154,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d-linup,320x320,102400,205440,cpu,linear_upwind,0,20,20,29.6692,0.00495734,6.80636,0.961444,0.0188609,0.081035,0.840701,20.2386,0.565849,0.0235663,0.0630004,0.0646424,8.33638,21.2001,MaxIterations,0,1,0,0.00913619,0.00243678,0.000214917,5.8716e-08,395,8875,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-linup,320x320,102400,205440,cpu,linear_upwind,1,20,20,29.9387,0.00450578,6.85887,0.976046,0.0193941,0.0846657,0.851305,20.4072,0.57869,0.0272467,0.0660347,0.0645816,8.42017,21.3832,MaxIterations,0,1,0,0.00913619,0.00243678,0.000214917,5.8716e-08,395,8875,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-linup,320x320,102400,205440,cpu,linear_upwind,2,20,20,29.7809,0.00457779,6.74744,0.959764,0.0199343,0.086667,0.843876,20.3975,0.568781,0.0238372,0.0624292,0.0658091,8.29054,21.3573,MaxIterations,0,1,0,0.00913619,0.00243678,0.000214917,5.8716e-08,395,8875,0,0,0,0,0,0,0,0,0,1351815168,0
cavity2d-linup,320x320,102400,205440,gpu-pipe,linear_upwind,0,20,20,15.5725,0.00415576,6.97112,0.616737,0.0203255,0.0933652,0.878731,6.23475,0.592137,0.0240068,0.0629466,0.0696947,8.57968,6.85149,MaxIterations,0,1,0,0.0091312,0.00245551,0.000214917,3.62963e-08,396,7428,184,353259200,31322,224000000,26,0,93951,31262,34365424,1351815168,6.83478
cavity2d-linup,320x320,102400,205440,gpu-pipe,linear_upwind,1,20,20,15.2386,0.0051847,7.05682,0.589221,0.0188165,0.0845324,0.855098,5.86551,0.604859,0.0241383,0.0622077,0.0678847,8.64427,6.45474,MaxIterations,0,1,0,0.0091312,0.00245551,0.000214917,3.62963e-08,396,7428,184,353259200,31322,224000000,26,0,93951,31262,34365424,1351815168,6.43847
cavity2d-linup,320x320,102400,205440,gpu-pipe,linear_upwind,2,20,20,15.2734,0.00457989,6.929,0.612309,0.0215343,0.0833574,0.876969,5.98593,0.599689,0.0236904,0.0633096,0.0678707,8.53424,6.59824,MaxIterations,0,1,0,0.0091312,0.00245551,0.000214917,3.62963e-08,396,7428,184,353259200,31322,224000000,26,0,93951,31262,34365424,1351815168,6.58109
cavity2d-linup,320x320,102400,205440,gpu-disc,linear_upwind,0,20,20,8.45624,0.470319,1.39786,0.496871,0.00523488,0.000252745,0.503177,5.30402,0.0829603,0.0326919,0.0625754,0.0660729,2.02218,5.80089,MaxIterations,1,1,0,0.0091312,0.00245551,0.000214917,3.62963e-08,396,7428,715,969072432,31642,894618080,371,0,94931,31262,507545720,1351815168,5.77358
cavity2d-linup,320x320,102400,205440,gpu-disc,linear_upwind,1,20,20,8.63538,0.413819,1.43979,0.526565,0.00574071,0.000318909,0.524287,5.4396,0.0874155,0.0357366,0.0615437,0.0656487,2.09329,5.96617,MaxIterations,1,1,0,0.0091312,0.00245551,0.000214917,3.62963e-08,396,7428,715,969072432,31642,894618080,371,0,94931,31262,507545720,1351815168,5.93668
cavity2d-linup,320x320,102400,205440,gpu-disc,linear_upwind,2,20,20,8.4172,0.368463,1.44879,0.520464,0.00614401,0.000358122,0.530473,5.24919,0.0820793,0.0445853,0.0645274,0.0665111,2.11243,5.76965,MaxIterations,1,1,0,0.0091312,0.00245551,0.000214917,3.62963e-08,396,7428,715,969072432,31642,894618080,371,0,94931,31262,507545720,1351815168,5.74024
cavity2d-linup,320x320,102400,205440,disc-only,linear_upwind,0,20,20,24.4877,0.380466,1.55513,0.990033,0.0118578,0.000549562,0.571115,20.6253,0.147534,0.0617247,0.0727813,0.0330211,2.34791,21.6153,MaxIterations,1,1,0,0.00913619,0.00243678,0.000214917,5.8716e-08,395,8875,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d-linup,320x320,102400,205440,disc-only,linear_upwind,1,20,20,24.4979,0.48146,1.54654,0.994187,0.012422,0.000867395,0.573429,20.555,0.134375,0.0626418,0.0700433,0.0316871,2.33028,21.5492,MaxIterations,1,1,0,0.00913619,0.00243678,0.000214917,5.8716e-08,395,8875,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
cavity2d-linup,320x320,102400,205440,disc-only,linear_upwind,2,20,20,24.3679,0.48355,1.53248,0.994826,0.0118519,0.000526518,0.571279,20.4393,0.133115,0.062542,0.0695528,0.0327332,2.31179,21.4341,MaxIterations,1,1,0,0.00913619,0.00243678,0.000214917,5.8716e-08,395,8875,531,615813232,320,670618080,345,0,980,0,473180296,1351815168,0
